id,user,brewery,name,abv,rating,style,country,drink_country,drink_city,drink_datetime,"notes",creation_datetime,last_updated,country_iso,brew_with,brew_year,tags
15289,1,Alma-ata,Жгулевское 2-авод,4.5,2.6,Pilsener,Kazakhstan,Kazakhstan,Almaty,2013-07-01,"Of 3 different breweries, plus the commercial one, I think",15:54.6,15:54.6,kz,,,
15290,1,Карагандинское,,5,2.4,Pale Lager,Kazakhstan,Kazakhstan,Almaty,2013-07-01,"",15:54.6,15:54.6,kz,,,
15291,1,Жигули Барное,,5,2.6,Pale Lager,Russia,Kazakhstan,Astana,2013-07-01,"",15:54.6,15:54.6,ru,,,
15292,1,Bitburger,Premium Pils,4.8,2.2,Pilsener,Germany,Germany,Frankfurt,2013-07-01,"Actually on the plane, but whatever.",15:54.6,15:54.6,de,,,
15293,1,Natural Ice,,5.9,0.9,Pale Lager,USA,USA,Eden Prairie,2013-07-01,"Todd had it in the fridge...",15:54.6,15:54.6,us,,,
15294,1,Oakland,Sticky Zipper,7.4,4.2,IPA,USA,USA,Berkeley,2013-07-01,"",15:54.6,15:54.6,us,,,
15295,1,Einstök,Icelandic Pale Ale,5.6,1.2,American Pale Ale,Iceland,USA,Berkeley,2013-07-01,"",15:54.6,15:54.6,is,,,
15296,1,Ass Kisser,Vanilla Pale Ale,5.5,1.2,Golden Ale,USA,USA,Berkeley,2013-07-01,"",15:54.6,15:54.6,us,,,vanilla
15297,1,Trumer,Pils,4.8,1.9,Pilsener,USA,USA,Berkeley,2013-07-01,"There's a brewery in Berkeley",15:54.6,15:54.6,us,,,
15298,1,Speakeasy,Double Daddy,9.5,2.5,Double IPA,USA,USA,Berkeley,2013-07-01,"",15:54.6,15:54.6,us,,,
15299,1,Einstök,Icelandic Toasted Porter,6,2.4,Porter,Iceland,USA,Berkeley,2013-07-01,"",15:54.6,15:54.6,is,,,
15300,1,Karl Strauss,Pintail Pale Ale,5.3,2.1,American Pale Ale,USA,USA,San Francisco,2013-07-01,"",15:54.6,15:54.6,us,,,
15301,1,Jester King,Le Petit Prince,2.9,3,Saison,USA,USA,Berkeley,2013-08-01,"",15:54.6,15:54.6,us,,,
15302,1,Jupiter,XHP,5,2.5,American Pale Ale,USA,USA,Berkeley,2013-08-01,"",15:54.6,15:54.6,us,,,
15303,1,Jupiter,IPA,6.8,2.4,IPA,USA,USA,Berkeley,2013-08-01,"",15:54.6,15:54.6,us,,,
15304,1,Jupiter,Helles Lager,5.1,1.9,Dortmunder,USA,USA,Berkeley,2013-08-01,"",15:54.6,15:54.6,us,,,
15305,1,Jupiter,Red Spot,6.6,2.1,Amber Ale,USA,USA,Berkeley,2013-08-01,"",15:54.6,15:54.6,us,,,
15306,1,Jupiter,Honey Wheat,4.8,1.8,Wheat Ale,USA,USA,Berkeley,2013-08-01,"",15:54.6,15:54.6,us,,,honey
15307,1,Mendocino,Eye of the Hawk,8,1.8,American Strong Ale,USA,USA,Berkeley,2013-08-01,"",15:54.6,15:54.6,us,,,
15308,1,St. Peter's,IPA,4.9,3.6,IPA,England,USA,Berkeley,2013-08-01,"",15:54.6,15:54.6,gb,,,
15309,1,Flying Horse,Royal Lager,4.7,2.6,Pale Lager,India,USA,San Francisco,2013-08-01,"",15:54.6,15:54.6,in,,,
15310,1,Uinta,Monkshine,6.8,4,Belgian Ale,USA,USA,Berkeley,2013-08-01,"",15:54.6,15:54.6,us,,,
15311,1,Abita,Amber Lager,5,3.3,Vienna,USA,USA,Berkeley,2013-08-01,"",15:54.6,15:54.6,us,,,
15312,1,St Peter's,Cream Stout,6.5,2.4,Stout,England,USA,Berkeley,2013-08-01,"",15:54.6,15:54.6,gb,,,
15313,1,Stone,Farking Wheaton w00tstout,13,4,Imperial Stout,USA,USA,Berkeley,2013-08-01,"The guy from Fark and Wil Wheaton",15:54.6,15:54.6,us,,,
15314,1,Bear Republic,Racer 5 IPA,7,3.1,IPA,USA,USA,Berkeley,2013-08-01,"",15:54.6,15:54.6,us,,,
15315,1,Abita,Turbodog,6.8,2.2,Brown Ale,USA,USA,Berkeley,2013-08-01,"",15:54.6,15:54.6,us,,,
15316,1,Allagash,White,5,3.9,Belgian White,USA,USA,Berkeley,2013-08-01,"",15:54.6,15:54.6,us,,,
15317,1,Auburn Alehouse,Gold Digger,6.2,2.4,IPA,USA,USA,Oakland,2013-08-01,"",15:54.6,15:54.6,us,,,
15318,1,Ale Industries,Ryed Piper,5.8,2.7,Specialty Grain,USA,USA,Oakland,2013-08-01,"",15:54.6,15:54.6,us,,,
15319,1,Allagash,Curieux,11,4.1,Abbey Tripel,USA,USA,Berkeley,2013-08-01,"",15:54.6,15:54.6,us,,,bourbon;barrel-aged
15320,1,Brunehaut,Cloak of St. Martin,13,3.8,Quadrupel,Belgium,USA,Berkeley,2013-08-01,"",15:54.6,15:54.6,be,,,
15321,1,Jupiter,Quasar Double IPA,8.5,2.6,Double IPA,USA,USA,Berkeley,2013-08-01,"",15:54.6,15:54.6,us,,,
15322,1,Jupiter,Dry Stout,4.7,2.1,Dry Stout,USA,USA,Berkeley,2013-08-01,"",15:54.6,15:54.6,us,,,
15323,1,Mission,Blonde Ale,5,2.7,Kölsch,USA,USA,Berkeley,2013-08-01,"",15:54.6,15:54.6,us,,,
15324,1,Speakeasy,Tallulah XPA,5.6,2.5,American Pale Ale,USA,USA,Berkeley,2013-08-01,"",15:54.6,15:54.6,us,,,
15325,1,JosephsBrau,Plznr,5.4,2.6,Pilsener,USA,USA,Berkeley,2013-08-01,"",15:54.6,15:54.6,us,,,
15326,1,Russian River,Pliny the Elder,8,3.5,Double IPA,USA,USA,Pleasanton,2013-09-01,"",15:54.6,15:54.6,us,,,
15327,1,Russian River,Damnation,7.75,3.2,Belgian Strong Ale,USA,USA,Pleasanton,2013-09-01,"",15:54.6,15:54.6,us,,,
15328,1,Russian River,Temptation,7.5,3.6,Sour,USA,USA,Pleasanton,2013-09-01,"",15:54.6,15:54.6,us,,,barrel-aged;wine;brett
15329,1,Russian River,Blind Pig IPA,6.1,3.2,IPA,USA,USA,Pleasanton,2013-09-01,"",15:54.6,15:54.6,us,,,
15330,1,Speakeasy,Big Daddy IPA,6.5,3.5,IPA,USA,USA,Berkeley,2013-09-01,"",15:54.6,15:54.6,us,,,
15331,1,Drake's,IPA,7,2.5,IPA,USA,USA,Berkeley,2013-09-01,"",15:54.6,15:54.6,us,,,
15332,1,Uinta,Dubhe,9.2,2.5,Black IPA,USA,USA,Berkeley,2013-09-01,"With hemp, apparently",15:54.6,15:54.6,us,,,hemp
15333,1,Pyramid,Hefeweizen,5.2,0.3,Wheat Ale,USA,USA,Berkeley,2013-09-01,"",15:54.6,15:54.6,us,,,
15334,1,Evil Twin,Yang,10,2.5,Double IPA,Denmark,USA,Berkeley,2013-09-01,"",15:54.6,15:54.6,dk,,,
15335,1,Almanac,Honey Saison,4.8,2.4,Saison,USA,USA,Berkeley,2013-09-01,"",15:54.6,15:54.6,us,,,
15336,1,Almanac,Biere de Chocolat,5.6,2.5,Porter,USA,USA,Berkeley,2013-09-01,"",15:54.6,15:54.6,us,,,cacao
15337,1,Evil Twin,Molotov Cocktail,13,2.6,Double IPA,Denmark,USA,Berkeley,2013-09-01,"",15:54.6,15:54.6,dk,,,
15338,1,JosephsBrau,Bavarian Hefeweizen,5,3,Hefeweizen,USA,USA,Berkeley,2013-09-01,"Oh, huh, JosephsBrau... Trader Joe's beer.",15:54.6,15:54.6,us,,,
15339,1,North Coast,Pranqster,7.6,2.7,Belgian Strong Ale,USA,USA,Pleasanton,2013-09-01,"",15:54.6,15:54.6,us,,,
15340,1,High Water,Campfire,6.5,2.6,Stout,USA,USA,Pleasanton,2013-09-01,"Smells amazing",15:54.6,15:54.6,us,,,
15341,1,Anchor,California Lager,4.9,3.2,Pale Lager,USA,USA,Berkeley,2013-09-01,"",15:54.6,15:54.6,us,,,
15342,1,Russian River,Aud Blonde,4.5,2.2,Golden Ale,USA,USA,Santa Rosa,2013-09-01,"",15:54.6,15:54.6,us,,,
15343,1,Russian River,OVL Stout,4.15,2.4,Dry Stout,USA,USA,Santa Rosa,2013-09-01,"",15:54.6,15:54.6,us,,,
15344,1,Russian River,Great Beer Great Wine,4.75,2.6,Pilsener,USA,USA,Santa Rosa,2013-09-01,"Full name is It Takes A Lot of Great Beer to Make a Great Wine",15:54.6,15:54.6,us,,,
15345,1,Russian River,Hop 2 It,5.8,2.8,IPA,USA,USA,Santa Rosa,2013-09-01,"",15:54.6,15:54.6,us,,,
15346,1,Russian River,Row 2 Hill 56,5.8,2.6,American Pale Ale,USA,USA,Santa Rosa,2013-09-01,"",15:54.6,15:54.6,us,,,
15347,1,Russian River,Consecration,10,3.7,Flanders Sour,USA,USA,Santa Rosa,2013-09-01,"",15:54.6,15:54.6,us,,,barrel-aged;cabernet sauvignon;wine
15348,1,Russian River,Shadow of a Doubt,9.86,3,Strong Porter,USA,USA,Santa Rosa,2013-09-01,"",15:54.6,15:54.6,us,,,
15349,1,Russian River,Perdition,6.1,3.4,Bière de Garde,USA,USA,Santa Rosa,2013-09-01,"",15:54.6,15:54.6,us,,,
15350,1,Russian River,Salvation,9,3.1,Belgian Strong Ale,USA,USA,Santa Rosa,2013-09-01,"",15:54.6,15:54.6,us,,,
15351,1,Russian River,Depuration,7,3.7,Sour,USA,USA,Santa Rosa,2013-09-01,"",15:54.6,15:54.6,us,,,barrel-aged;chardonnay;grape;brett;wine
15352,1,Iron Fist,Dubbel Fisted,8.1,2.7,Abbey Dubbel,USA,USA,Berkeley,2013-09-01,"",15:54.6,15:54.6,us,,,
15353,1,Middle Ages,Ape Hanger,4.7,0.5,English Pale Ale,USA,USA,Syracuse,2013-09-01,"At Dinosaur BBQ with Cory!",15:54.6,15:54.6,us,,,
15354,1,Saranac,Blueberry Blonde Ale,5,1.9,Fruit Beer,USA,USA,Ithaca,2013-09-01,"",15:54.6,15:54.6,us,,,blueberry
15355,1,Harpoon,UFO Pumpkin,5.9,2.1,Spice,USA,USA,Ithaca,2013-09-01,"",15:54.6,15:54.6,us,,,pumpkin
15356,1,Sackets Harbor,War of 1812 Amber Ale,5.2,2.6,Amber Ale,USA,USA,Ithaca,2013-09-01,"",15:54.6,15:54.6,us,,,
15357,1,North Coast,Old Stock Ale,11.9,1.4,Barley Wine,USA,USA,Berkeley,2013-10-01,"2013 vintage",15:54.6,15:54.6,us,,2013,
15358,1,Coronado,Idiot IPA,8.5,2.8,IPA,USA,USA,Berkeley,2013-10-01,"",15:54.6,15:54.6,us,,,
15359,1,Ballast Point,Sculpin IPA,7,2.8,IPA,USA,USA,Berkeley,2013-10-01,"",15:54.6,15:54.6,us,,,
15360,1,Lost Coast,Great White Beer,4.8,2.4,Belgian White,USA,USA,Berkeley,2013-10-01,"",15:54.6,15:54.6,us,,,
15361,1,Deschutes,Jubelale Ale,6.7,2.5,English Strong Ale,USA,USA,Berkeley,2013-10-01,"",15:54.6,15:54.6,us,,,
15362,1,Sierra Nevada,Narwhal,10.2,3.4,Imperial Stout,USA,USA,Berkeley,2013-10-01,"",15:54.6,15:54.6,us,,,
15363,1,BridgePort,Kingpin Double Red Ale,7.5,4,American Strong Ale,USA,USA,Berkeley,2013-10-01,"",15:54.6,15:54.6,us,,,
15364,1,Stone,Levitation,4.4,2.5,Amber Ale,USA,USA,Berkeley,2013-10-01,"",15:54.6,15:54.6,us,,,
15365,1,Bison,Organic Chocolate Stout,5,3.7,Stout,USA,USA,Berkeley,2013-10-01,"",15:54.6,15:54.6,us,,,cacao
15366,1,New Belgium,Accumulation,6.2,2.5,IPA,USA,USA,Berkeley,2013-10-01,"",15:54.6,15:54.6,us,,,
15367,1,Stillwater,Existent,7.4,3.3,Belgian Ale,USA,USA,Berkeley,2013-10-01,"",15:54.6,15:54.6,us,,,
15368,1,Uinta,Punk'n,4,3.5,Spice,USA,USA,Berkeley,2013-10-01,"",15:54.6,15:54.6,us,,,pumpkin
15369,1,Moylan's,Hopsickle,9.2,4,Double IPA,USA,USA,Berkeley,2013-10-01,"",15:54.6,15:54.6,us,,,
15370,1,Mikkeller,Mosaic,8.9,1.5,Double IPA,Denmark,USA,Berkeley,2013-10-01,"",15:54.6,15:54.6,dk,,,
15371,1,North Coast,Le Merle,7.9,3.8,Saison,USA,USA,Berkeley,2013-10-01,"",15:54.6,15:54.6,us,,,
15372,1,Ritterguts,Gose,4.2,3,Gose,Germany,USA,Berkeley,2013-10-01,"",15:54.6,15:54.6,de,,,
15373,1,Dogfish Head,Punkin,7,2.4,Spice,USA,USA,Berkeley,2013-10-01,"",15:54.6,15:54.6,us,,,pumpkin
15374,1,Petrus,Aged Pale,7.3,3.5,Sour,Belgium,USA,Berkeley,2013-10-01,"",15:54.6,15:54.6,be,,,barrel-aged
15375,1,Drake's,Denogginizer,9.75,3.9,Double IPA,USA,USA,Berkeley,2013-10-01,"",15:54.6,15:54.6,us,,,
15376,1,Ninkasi,Believer,6.9,3.2,American Strong Ale,USA,USA,Berkeley,2013-12-01,"",15:54.6,15:54.6,us,,,
15377,1,Verhaeghe,Duchesse De Bourgogne,6,4.3,Flanders Sour,Belgium,USA,Berkeley,2013-10-01,"Fantastic. Looks like a cup of glowing blood when held up to the firelight.",15:54.6,15:54.6,be,,,barrel-aged
15378,1,New Planet,Raspberry,5,1.3,Fruit Beer,USA,USA,San Mateo,2013-10-01,"",15:54.6,15:54.6,us,,,raspberry
15379,1,Grand Teton,Bitch Creek ESB,6,2,Premium Bitter,USA,USA,Berkeley,2013-10-01,"",15:54.6,15:54.6,us,,,
15380,1,Uinta,Baba Black Lager,4,2.3,Schwarzbier,USA,USA,Berkeley,2013-10-01,"",15:54.6,15:54.6,us,,,
15381,1,New Belgium,Trippel,7.8,2.6,Abbey Tripel,USA,USA,Berkeley,2013-10-01,"",15:54.6,15:54.6,us,,,
15382,1,Stone,Suede,9.6,2.6,Strong Porter,USA,USA,Berkeley,2013-10-01,"With 10 Barrel and Bluejacket",15:54.6,15:54.6,us,10 Barrel and Bluejacket,,honey;jasmine;marigold;flower
15383,1,Abita,Jockamo IPA,6.5,2.2,IPA,USA,USA,Berkeley,2013-10-01,"",15:54.6,15:54.6,us,,,
15384,1,Einstök,White Ale,5.2,2.4,Belgian White,Iceland,USA,Berkeley,2013-10-01,"",15:54.6,15:54.6,is,,,
15385,1,Big Sky,Moose Drool,5.3,3,Brown Ale,USA,USA,Berkeley,2013-10-01,"",15:54.6,15:54.6,us,,,
15386,1,North Coast,Scrimshaw,4.4,1,Pilsener,USA,USA,Berkeley,2013-10-01,"",15:54.6,15:54.6,us,,,
15387,1,Ommegang,Take the Black Stout,7,2.7,Stout,USA,USA,Berkeley,2013-10-01,"",15:54.6,15:54.6,us,,,licorice;star anise
15388,1,Lagunitas,Censored,6.75,2.5,Amber Ale,USA,USA,Berkeley,2013-10-01,"",15:54.6,15:54.6,us,,,
15389,1,Moretti,La Rossa,7.2,3,Doppelbock,Italy,USA,Berkeley,2013-10-01,"",15:54.6,15:54.6,it,,,
15390,1,Stillwater,Why Can't IBU?,5.7,2.7,Belgian Ale,USA,USA,Berkeley,2013-10-01,"",15:54.6,15:54.6,us,,,
15391,1,Mad River,Steelhead Extra Pale Ale,5.6,2.7,Golden Ale,USA,USA,Berkeley,2013-10-01,"",15:54.6,15:54.6,us,,,
15392,1,Coronado,Orange Avenue Wit,5.2,2.2,Belgian White,USA,USA,Berkeley,2013-10-01,"",15:54.6,15:54.6,us,,,
15393,1,The Bruery,Saison Rue,8.5,2.2,Saison,USA,USA,Los Angeles,2013-10-01,"So, I only wrote down 'Belgian-style ale' but I'm pretty sure it isn't Mischief, so I'm guessing it's this",15:54.6,15:54.6,us,,2013,
15394,1,Knee Deep,Simtra Triple IPA,11.25,3.5,Double IPA,USA,USA,Los Angeles,2013-10-01,"",15:54.6,15:54.6,us,,,
15395,1,Sierra Nevada,Devestation,6.7,3.3,Black IPA,USA,USA,Los Angeles,2013-10-01,"Wet hops",15:54.6,15:54.6,us,,,
15396,1,Firestone Walker,DBA,7.3,2.5,Premium Bitter,USA,USA,Berkeley,2013-10-01,"",15:54.6,15:54.6,us,,,
15397,1,Lagunitas,Brown Sugga,7.85,2.6,Barley Wine,USA,USA,Berkeley,2013-10-01,"",15:54.6,15:54.6,us,,,
15398,1,Ninkasi,Oktoberfest,5.1,1.6,Dortmunder,USA,USA,Berkeley,2013-11-01,"",15:54.6,15:54.6,us,,,
15399,1,Brouwerij de Ranke,XX Bitter,6.2,3,Belgian Ale,Belgium,USA,Berkeley,2013-11-01,"",15:54.6,15:54.6,be,,,
15400,1,Allagash,Dubbel Reserve,7,3.3,Abbey Dubbel,USA,USA,Berkeley,2013-11-01,"",15:54.6,15:54.6,us,,,
15401,1,Firestone Walker,Double Jack IPA,9.5,3.4,Double IPA,USA,USA,Berkeley,2013-11-01,"",15:54.6,15:54.6,us,,,
15402,1,Einstök,Doppelbock,6.7,2.8,Doppelbock,Iceland,USA,Berkeley,2013-11-01,"",15:54.6,15:54.6,is,,,
15403,1,Rogue,Dead Guy Ale,6.5,2.5,Heller Bock,USA,USA,Berkeley,2013-11-01,"",15:54.6,15:54.6,us,,,
15404,1,Lagunitas,Sucks,7.85,2.5,American Strong Ale,USA,USA,Berkeley,2013-11-01,"",15:54.6,15:54.6,us,,,
15405,1,Green Flash,Imperial IPA,9.4,1.4,Double IPA,USA,USA,Berkeley,2013-11-01,"",15:54.6,15:54.6,us,,,
15406,1,Dundalk,Harp Lager,5,0.7,Pale Lager,Ireland,USA,Berkeley,2013-11-01,"",15:54.6,15:54.6,ie,,,
15407,1,Full Sail,LTD #6,7,2.7,Dunkler Bock,USA,USA,Berkeley,2013-11-01,"",15:54.6,15:54.6,us,,,
15408,1,Grand Teton,Pursuit of Hoppiness,8.5,2,American Strong Ale,USA,USA,Berkeley,2013-11-01,"",15:54.6,15:54.6,us,,,
15409,1,Green Flash,Rayon Vert,7,2.3,Belgian Ale,USA,USA,San Francisco,2013-11-01,"",15:54.6,15:54.6,us,,,
15411,1,Gordon Biersch,Weisen Eisbock,10,1.6,Weizen Bock,USA,USA,Berkeley,2013-11-01,"",15:54.6,15:54.6,us,,,
15412,1,Lagunitas,Maximus,8.2,2.7,Double IPA,USA,USA,Berkeley,2013-11-01,"",15:54.6,15:54.6,us,,,
15413,1,North Coast,Old No. 38 Stout,9,2.7,Dry Stout,USA,USA,Berkeley,2013-11-01,"",15:54.6,15:54.6,us,,,
15414,1,Gordon Biersch,Zwickel Bock,7.3,2.6,Heller Bock,USA,USA,Berkeley,2013-11-01,"",15:54.6,15:54.6,us,,,
15415,1,Middle Ages,Swallow Wit,4.8,2.4,Belgian White,USA,USA,Ithaca,2013-11-01,"",15:54.6,15:54.6,us,,,
15416,1,Left Hand,Polestar Pilsner,5.5,2.3,Pilsener,USA,USA,Ithaca,2013-11-01,"",15:54.6,15:54.6,us,,,
15417,1,Michigan,High Seas IPA,7.2,1.8,IPA,USA,USA,Detroit,2013-11-01,"",15:54.6,15:54.6,us,,,
15418,1,Bell's,Two Hearted Ale,7,1.9,IPA,USA,USA,Detroit,2013-11-01,"",15:54.6,15:54.6,us,,,
15419,1,Rochester Mills,Rochester Red,6.3,1,Amber Ale,USA,USA,Detroit,2013-11-01,"",15:54.6,15:54.6,us,,,
15420,1,Two Roads,The Perfect Crime Hollow Point,10,3.4,Quadrupel,USA,USA,Berkeley,2013-11-01,"There's a Danish version, but this is the US brew",15:54.6,15:54.6,us,,,
15421,1,Grand Teton,Sweetgrass,6,0.5,American Pale Ale,USA,USA,Berkeley,2013-11-01,"",15:54.6,15:54.6,us,,,
15422,1,Suprema,,4.5,0.8,Pale Lager,El Salvador,USA,Berkeley,2013-11-01,"",15:54.6,15:54.6,sv,,,
15423,1,Salva Vida,,4.8,1.1,Pale Lager,Honduras,USA,Berkeley,2013-11-01,"",15:54.6,15:54.6,hn,,,
15424,1,Uinta,Anniversary,10.4,1.7,Barley Wine,USA,USA,Berkeley,2013-11-01,"",15:54.6,15:54.6,us,,,
15425,1,Sierra Nevada,Northern Hemisphere Harvest,6.7,2.6,IPA,USA,USA,Berkeley,2013-11-01,"Wet hops",15:54.6,15:54.6,us,,,
15426,1,Stillwater,Autumnal,7.2,3,Belgian Ale,USA,USA,Berkeley,2013-11-01,"",15:54.6,15:54.6,us,,,
15427,1,Alaskan,Amber,5.3,2.6,Altbier,USA,USA,Berkeley,2013-11-01,"",15:54.6,15:54.6,us,,,
15428,1,Lost Coast,Downtown Brown,5,2.2,Brown Ale,USA,USA,Berkeley,2013-11-01,"",15:54.6,15:54.6,us,,,
15429,1,Ninkasi,Sleigh'r,7.2,3,Altbier,USA,USA,Los Angeles,2013-11-01,"",15:54.6,15:54.6,us,,,
15430,1,Oskar Blues,G'Knight Imperial Red,8.7,3.3,American Strong Ale,USA,USA,Los Angeles,2013-11-01,"",15:54.6,15:54.6,us,,,
15431,1,Moonlight,Points North,5.8,0.9,Schwarzbier,USA,USA,Berkeley,2013-12-01,"",15:54.6,15:54.6,us,,,
15432,1,El Toro,Oro,4.8,1.3,English Pale Ale,USA,USA,Berkeley,2013-12-01,"",15:54.6,15:54.6,us,,,
15433,1,Rogue,Dry Hopped St. Rogue Red Ale,5.2,2.7,Amber Ale,USA,USA,Berkeley,2013-12-01,"",15:54.6,15:54.6,us,,,
15434,1,Stillwater,As Follows,9,3.2,Belgian Strong Ale,USA,USA,Berkeley,2013-12-01,"",15:54.6,15:54.6,us,,,
15435,1,The Bruery,6 Geese-A-Laying,11.5,1.7,Belgian Strong Ale,USA,USA,Berkeley,2013-12-01,"",15:54.6,15:54.6,us,,,
15436,1,Goose Island,Lolita,9,3.7,Sour,USA,USA,Berkeley,2013-12-01,"",15:54.6,15:54.6,us,,,barrel-aged;wine;raspberry
15437,1,Lost Coast,Indica,6.5,2,IPA,USA,USA,Berkeley,2013-12-01,"",15:54.6,15:54.6,us,,,
15438,1,Pacifico,Clara,4.5,1.4,Pale Lager,Mexico,USA,Pleasanton,2013-12-01,"",15:54.6,15:54.6,mx,,,
15439,1,Deschutes,Red Chair Northwest Pale Ale,6.2,2.5,American Pale Ale,USA,USA,Pleasanton,2013-12-01,"",15:54.6,15:54.6,us,,,
15440,1,Ruhstaller,Hop Sac First Leaf,6,3,American Pale Ale,USA,USA,Berkeley,2013-12-01,"California First Leaf 2013 Wet Hop",15:54.6,15:54.6,us,,2013,
15441,1,Schubros,Nico Wheat,4.5,2.2,Wheat Ale,USA,USA,Pleasanton,2013-12-01,"",15:54.6,15:54.6,us,,,
15442,1,Schubros,Festivus Miracle,8,2.8,Spice,USA,USA,Pleasanton,2013-12-01,"",15:54.6,15:54.6,us,,,cinnamon;nutmeg;vanilla;cardamom
15443,1,Schubros,Diablo Dark,5,2.5,Sweet Stout,USA,USA,Pleasanton,2013-12-01,"",15:54.6,15:54.6,us,,,
15444,1,Tyranena,Rocky's Revenge,6,2.7,Brown Ale,USA,USA,Eden Prairie,2013-12-01,"",15:54.6,15:54.6,us,,,
15445,1,Summit,Sága IPA,6.4,3.1,IPA,USA,USA,Eden Prairie,2013-12-01,"",15:54.6,15:54.6,us,,,
15446,1,HammerHeart,British Invasion,6,0.9,English Pale Ale,USA,USA,Eden Prairie,2013-12-01,"",15:54.6,15:54.6,us,,,
15447,1,Lucid,Dyno,5.2,3.1,American Pale Ale,USA,USA,Eden Prairie,2013-12-01,"",15:54.6,15:54.6,us,,,
15448,1,Summit,Extra Pale Ale,5.3,3.5,American Pale Ale,USA,USA,Eden Prairie,2013-12-01,"",15:54.6,15:54.6,us,,,
15449,1,Enki,Auburn Kölsch,5.3,2.4,Kölsch,USA,USA,Eden Prairie,2013-12-01,"",15:54.6,15:54.6,us,,,
15450,1,Boulder,Shake Chocolate Porter,5.9,3,Porter,USA,USA,Eden Prairie,2013-12-01,"",15:54.6,15:54.6,us,,,cacao
15451,1,Pyramid,Snow Cap,7,2.3,English Strong Ale,USA,USA,Pleasanton,2013-12-01,"",15:54.6,15:54.6,us,,,
15452,1,Pyramid,Fascinator,7,1.4,Doppelbock,USA,USA,Pleasanton,2013-12-01,"",15:54.6,15:54.6,us,,,
15453,1,Pyramid,Oatmeal Stout,7,2,Sweet Stout,USA,USA,Pleasanton,2013-12-01,"",15:54.6,15:54.6,us,,,oatmeal
15454,1,Xingu,,4.7,2.7,Schwarzbier,Brazil,USA,Berkeley,2013-12-01,"",15:54.6,15:54.6,br,,,
15455,1,The Bruery,Shegöat,8.7,3.8,Weizen Bock,USA,USA,Berkeley,2013-12-01,"",15:54.6,15:54.6,us,,,
15456,1,Figueroa Mountain,Hurricane Deck Double IPA,8,3.7,Double IPA,USA,USA,Berkeley,2013-12-01,"",15:54.6,15:54.6,us,,,
15457,1,Triple Rock,Pinnacle,4.8,1.3,American Pale Ale,USA,USA,Berkeley,2013-12-01,"",15:54.6,15:54.6,us,,,
15458,1,Triple Rock,Tinsel Tears,7.2,2.3,American Strong Ale,USA,USA,Berkeley,2013-12-01,"",15:54.6,15:54.6,us,,,
15459,1,Triple Rock,Titanium,7.4,0.7,American Strong Ale,USA,USA,Berkeley,2013-12-01,"",15:54.6,15:54.6,us,,,
15460,1,Triple Rock,IPAX,6.2,2.6,IPA,USA,USA,Berkeley,2013-12-01,"",15:54.6,15:54.6,us,,,
15461,1,Triple Rock,Tree Frog,5.8,3.3,Scottish Ale,USA,USA,Berkeley,2013-12-01,"",15:54.6,15:54.6,us,,,
15462,1,Triple Rock,Black Rock,5.3,3.1,Porter,USA,USA,Berkeley,2013-12-01,"",15:54.6,15:54.6,us,,,
15463,1,Triple Rock,Festivus MiracALE,6.9,1,American Pale Ale,USA,USA,Berkeley,2013-12-01,"Couldn't find the exact type, I think this is it",15:54.6,15:54.6,us,,,
15464,1,Triple Rock,Single Hop Experience Stella,5.4,2.5,American Pale Ale,USA,USA,Berkeley,2013-12-01,"",15:54.6,15:54.6,us,,,
15465,1,Triple Rock,Hazy Jane II,5.7,3.3,Saison,USA,USA,Berkeley,2013-12-01,"",15:54.6,15:54.6,us,,,
15466,1,Triple Rock,Reindeer,8.4,2,American Strong Ale,USA,USA,Berkeley,2013-12-01,"",15:54.6,15:54.6,us,,,
15467,1,Port Royal,,4.8,1,Pale Lager,Honduras,USA,Berkeley,2013-12-01,"",15:54.6,15:54.6,hn,,,
15468,1,Hite,,5,1.5,Pale Lager,South Korea,USA,San Francisco,2013-12-01,"",15:54.6,15:54.6,sk,,,
15469,1,21st Amendment,Back in Black,6.8,3.5,Black IPA,USA,USA,San Francisco,2013-12-01,"",15:54.6,15:54.6,us,,,
15470,1,Black Sheep,Monty Python’s Holy Grail,4.7,2.6,Premium Bitter,England,USA,San Francisco,2013-12-01,"",15:54.6,15:54.6,gb,,,
15471,1,Lagunitas,The Hairy Eyeball,9.4,2.8,American Strong Ale,USA,USA,Berkeley,2013-12-01,"",15:54.6,15:54.6,us,,,
15472,1,Ballast Point,Longfin,4.6,2,Premium Lager,USA,USA,San Francisco,2013-12-01,"",15:54.6,15:54.6,us,,,
15473,1,Widmer Brothers,Downward Spiral,9,3.7,Imperial Pils,USA,USA,Berkeley,2013-12-01,"",15:54.6,15:54.6,us,,,
15474,1,De La Senne,Jambe de Bois,8,3.5,Abbey Tripel,Belgium,USA,Oakland,2013-12-01,"",15:54.6,15:54.6,be,,,
15475,1,Evil Twin,Low Life PIlsner,5.5,3,Pilsener,Denmark,USA,Oakland,2013-12-01,"",15:54.6,15:54.6,dk,,,
15476,1,Blaugies,La Moneuse,8,3.5,Saison,Belgium,USA,Oakland,2013-12-01,"",15:54.6,15:54.6,be,,,
15477,1,To Øl,Jule Mælk,15,3.7,Sweet Stout,Denmark,USA,Oakland,2013-12-01,"",15:54.6,15:54.6,dk,,,
